Tiempo desde erupcion (d);Magnitud
18,623184;10,814
18,623832;10,811
18,624469;10,804
18,625094;10,809
18,625742;10,796
18,626378;10,816
18,627027;10,815
18,627663;10,816
18,628288;10,811
18,628925;10,807
18,629573;10,797
18,630221;10,8
18,630858;10,809
18,631483;10,825
18,632131;10,814
18,632767;10,814
18,633392;10,802
18,63404;10,81
18,634665;10,806
18,635314;10,804
18,635939;10,81
18,636587;10,815
18,637212;10,816
18,63786;10,807
18,638485;10,791
18,639133;10,8
18,63977;10,806
18,640418;10,8
18,641066;10,806
18,641703;10,802
18,642351;10,786
18,642999;10,795
18,643635;10,812
18,644284;10,794
18,64492;10,788
18,645568;10,794
18,646193;10,795
18,646841;10,803
18,64749;10,799
18,648115;10,787
18,648763;10,803
18,649388;10,795
18,650036;10,79
18,650684;10,785
18,651321;10,789
18,651946;10,784
18,652594;10,789
18,653242;10,782
18,65389;10,789
18,654538;10,781
18,655163;10,785
18,6558;10,791
18,656436;10,8
18,657073;10,798
18,657709;10,799
18,658358;10,791
18,658994;10,792
18,659642;10,788
18,66029;10,778
18,660939;10,784
18,661587;10,788
18,662235;10,783
18,662883;10,785
18,663531;10,787
18,664179;10,797
18,664828;10,793
18,665476;10,778
18,666112;10,786
18,666749;10,788
18,667397;10,779
18,668045;10,778
18,668693;10,777
18,669341;10,787
18,66999;10,777
18,670626;10,782
18,671274;10,778
18,671922;10,78
18,672571;10,788
18,673219;10,763
18,673867;10,773
18,674515;10,764
18,675163;10,766
18,675811;10,772
18,676448;10,765
18,677096;10,77
18,677744;10,769
18,678392;10,781
18,67904;10,769
18,679677;10,773
18,680337;10,765
18,680985;10,762
18,681621;10,768
18,682281;10,765
18,682929;10,766
18,683578;10,768
18,684226;10,775
18,684862;10,771
18,685522;10,759
18,686159;10,77
18,686818;10,755
18,687466;10,754
18,688126;10,765
18,688763;10,761
18,689422;10,768
18,690071;10,765
18,690719;10,768
18,83138;10,67
18,83335;10,659
18,8353;10,659
18,83726;10,68
18,83924;10,67
18,8412;10,679
18,84318;10,68
18,84515;10,657
18,84713;10,669
18,84909;10,681
18,85104;10,682
18,85303;10,657
18,85695;10,672
18,85894;10,664
18,86094;10,664
18,86292;10,658
18,86758;10,671
19,498323;10,922
19,498948;10,942
19,499573;10,93
19,500198;10,936
19,500823;10,936
19,501448;10,918
19,502061;10,934
19,502698;10,936
19,503323;10,935
19,503948;10,938
19,504561;10,938
19,505186;10,927
19,505811;10,929
19,506436;10,917
19,507061;10,925
19,507686;10,926
19,508311;10,935
19,508925;10,943
19,50955;10,931
19,510175;10,94
19,5108;10,935
19,511425;10,947
19,51205;10,93
19,512675;10,941
19,513288;10,938
19,513913;10,933
19,514538;10,947
19,515163;10,945
19,515777;10,947
19,51639;10,935
19,517015;10,93
19,517628;10,941
19,518242;10,953
19,518855;10,933
19,519469;10,944
19,520094;10,932
19,52073;10,944
19,521355;10,928
19,52198;10,945
19,522605;10,943
19,52323;10,95
19,523855;10,949
19,52448;10,952
19,525105;10,939
19,52573;10,95
19,526355;10,94
19,52698;10,933
19,527594;10,939
19,528219;10,935
19,528855;10,928
19,52948;10,946
19,530105;10,94
19,53073;10,93
19,531344;10,941
19,531957;10,933
19,532582;10,928
19,533207;10,939
19,533844;10,946
19,534469;10,94
19,535094;10,938
19,535707;10,924
19,536321;10,921
19,536934;10,928
19,537582;10,92
19,53823;10,915
19,538878;10,914
19,539515;10,913
19,540128;10,922
19,540765;10,931
19,541402;10,917
19,54205;10,922
19,542675;10,918
19,543311;10,914
19,543948;10,925
19,544596;10,93
19,545233;10,931
19,545846;10,931
19,546483;10,937
19,547119;10,93
19,547767;10,924
19,548404;10,922
19,54904;10,923
19,575557;10,96
19,576182;10,956
19,576818;10,952
19,577443;10,963
19,57808;10,952
19,578693;10,95
19,57933;10,963
19,579955;10,956
19,58058;10,945
19,581228;10,962
19,581853;10,953
19,582478;10,96
19,583115;10,962
19,58374;10,973
19,584376;10,964
19,585001;10,974
19,585638;10,959
19,586274;10,973
19,586899;10,974
19,587536;10,966
19,588172;10,972
19,588797;10,948
19,589434;10,968
19,590059;10,973
19,590684;10,963
19,591321;10,967
19,591957;10,967
19,592582;10,966
19,593207;10,969
19,593844;10,971
19,59448;10,961
19,595128;10,969
19,595765;10,963
19,59639;10,967
19,597027;10,96
19,597652;10,963
19,598288;10,955
19,598936;10,957
19,599573;10,951
19,600198;10,941
19,600823;10,945
19,601448;10,948
19,602084;10,943
19,602721;10,952
19,603358;10,956
19,603994;10,948
19,604631;10,938
19,605267;10,95
19,605904;10,94
19,60654;10,939
19,607177;10,947
19,607802;10,942
19,608427;10,943
19,609064;10,951
19,6097;10,943
19,610337;10,946
19,610985;10,934
19,61161;10,932
19,612235;10,919
19,612871;10,95
19,613508;10,931
19,614145;10,94
19,614793;10,926
19,615418;10,94
19,616043;10,939
19,616679;10,932
19,617316;10,927
19,617964;10,934
19,618589;10,934
19,619214;10,929
19,619851;10,933
19,620487;10,924
19,621135;10,927
19,62176;10,942
19,622397;10,931
19,623034;10,937
19,623682;10,919
19,624318;10,923
19,624966;10,915
19,625603;10,931
19,626228;10,916
19,626876;10,928
19,627513;10,932
19,628149;10,916
19,628786;10,928
19,629434;10,924
19,630059;10,918
19,630696;10,93
19,631344;10,932
19,631969;10,931
19,632605;10,939
19,633253;10,933
19,633878;10,928
19,634515;10,938
19,635152;10,934
19,635788;10,928
19,636425;10,945
19,637061;10,926
19,637709;10,944
19,638346;10,934
19,638983;10,943
19,639619;10,937
19,640267;10,943
19,640904;10,948
19,64154;10,951
19,642177;10,937
19,642814;10,935
19,643462;10,948
19,644098;10,954
19,644735;10,943
19,645383;10,938
19,64602;10,94
19,646668;10,928
19,647316;10,948
19,647964;10,93
19,648601;10,944
19,649249;10,947
19,649885;10,95
19,650522;10,934
19,651159;10,932
19,651807;10,946
19,652443;10,945
19,653091;10,952
19,653728;10,938
19,654365;10,947
19,655013;10,944
19,655661;10,941
19,656297;10,927
19,656957;10,926
19,657605;10,94
19,658253;10,927
19,658902;10,933
19,65955;10,937
19,660198;10,936
19,660834;10,922
19,661483;10,925
19,662131;10,938
19,662779;10,939
19,663427;10,928
19,664075;10,914
19,664712;10,917
19,665348;10,915
19,665996;10,902
19,666633;10,902
19,66727;10,902
19,667929;10,904
19,668578;10,905
19,669237;10,905
19,669885;10,888
19,670522;10,909
19,671159;10,903
19,671818;10,903
19,672466;10,903
19,673126;10,892
19,673774;10,886
19,674411;10,892
19,675071;10,9
19,675719;10,912
19,676367;10,91
19,677015;10,896
19,677675;10,898
19,678323;10,882
19,678983;10,893
19,679631;10,903
19,680279;10,893
19,680915;10,9
19,681575;10,883
19,682223;10,907
19,68286;10,898
19,68352;10,897
19,684168;10,892
19,684816;10,892
19,685476;10,897
19,686112;10,899
19,686772;10,899
19,68742;10,899
19,68808;10,896
19,688728;10,905
19,689388;10,898
19,690036;10,907
19,690684;10,898
19,79411;10,693
19,79411;10,694
19,79441;10,683
19,79441;10,685
19,79472;10,695
19,79502;10,686
19,79533;10,681
19,79533;10,679
19,79561;10,7
19,79561;10,697
19,79593;10,673
19,79593;10,675
19,79623;10,68
19,79623;10,681
19,79654;10,706
19,79654;10,704
19,79684;10,683
19,79684;10,682
20,495568;10,666
20,496193;10,655
20,496818;10,657
20,497443;10,658
20,498068;10,653
20,498693;10,653
20,499318;10,666
20,499943;10,664
20,50058;10,661
20,501193;10,658
20,501807;10,667
20,50242;10,655
20,503034;10,661
20,503659;10,66
20,504272;10,663
20,504885;10,663
20,505499;10,649
20,506112;10,649
20,506726;10,662
20,507362;10,652
20,507987;10,656
20,508612;10,663
20,509237;10,659
20,509862;10,656
20,510487;10,668
20,511112;10,663
20,511737;10,657
20,512362;10,656
20,512987;10,667
20,513601;10,659
20,514226;10,655
20,514851;10,653
20,515487;10,659
20,516101;10,659
20,516714;10,662
20,517328;10,66
20,517953;10,661
20,518578;10,667
20,519203;10,662
20,519828;10,654
20,520453;10,659
20,521066;10,652
20,521691;10,649
20,522316;10,642
20,522941;10,653
20,523566;10,644
20,524191;10,643
20,524816;10,65
20,525429;10,659
20,526054;10,652
20,526668;10,658
20,527293;10,645
20,527918;10,648
20,528543;10,657
20,529168;10,66
20,529793;10,666
20,530406;10,65
20,53102;10,666
20,531645;10,654
20,53227;10,658
20,532895;10,664
20,53352;10,661
20,534156;10,654
20,53477;10,663
20,535395;10,655
20,53602;10,662
20,536645;10,654
20,53727;10,661
20,537895;10,65
20,53852;10,651
20,539145;10,649
20,53977;10,643
20,540395;10,633
20,54102;10,652
20,541656;10,64
20,54227;10,644
20,542895;10,651
20,543531;10,641
20,544145;10,651
20,54477;10,65
20,545406;10,65
20,54602;10,641
20,546645;10,646
20,572767;10,649
20,573381;10,663
20,574017;10,643
20,574631;10,645
20,575267;10,648
20,575881;10,647
20,576517;10,648
20,577154;10,653
20,577779;10,644
20,578415;10,652
20,579029;10,646
20,579665;10,657
20,580279;10,66
20,580915;10,657
20,581552;10,653
20,582177;10,644
20,582825;10,655
20,583439;10,653
20,584075;10,651
20,584712;10,64
20,585325;10,658
20,585962;10,65
20,586598;10,655
20,587223;10,655
20,58786;10,634
20,588496;10,638
20,58911;10,651
20,589746;10,642
20,590383;10,648
20,590996;10,653
20,591633;10,65
20,59227;10,652
20,592895;10,645
20,59352;10,653
20,594168;10,651
20,594804;10,641
20,595441;10,639
20,596078;10,649
20,596714;10,642
20,597351;10,656
20,597987;10,642
20,598635;10,654
20,599272;10,649
20,599897;10,65
20,600534;10,659
20,60117;10,639
20,601795;10,646
20,602432;10,633
20,603068;10,641
20,603705;10,651
20,604341;10,637
20,604978;10,641
20,605615;10,629
20,606263;10,634
20,606911;10,641
20,607547;10,644
20,608184;10,64
20,608821;10,64
20,609469;10,641
20,610117;10,632
20,610753;10,645
20,61139;10,633
20,612027;10,634
20,612675;10,632
20,613311;10,629
20,613948;10,628
20,614596;10,638
20,615233;10,629
20,615892;10,632
20,616529;10,617
20,617165;10,629
20,617814;10,605
20,618462;10,615
20,619098;10,611
20,619746;10,617
20,620395;10,621
20,621031;10,617
20,621679;10,614
20,622328;10,626
20,622964;10,607
20,623601;10,611
20,624237;10,602
20,624885;10,6
20,625534;10,613
20,62617;10,564
20,626818;10,616
20,627466;10,607
20,628103;10,606
20,628751;10,599
20,629399;10,601
20,630036;10,613
20,630672;10,61
20,631309;10,604
20,631957;10,608
20,632605;10,599
20,633253;10,599
20,633902;10,605
20,63455;10,61
20,635198;10,593
20,635834;10,592
20,636471;10,595
20,637108;10,593
20,637744;10,601
20,638381;10,592
20,639017;10,589
20,639654;10,601
20,64029;10,599
20,640927;10,6
20,641564;10,608
20,642212;10,6
20,64286;10,609
20,643508;10,595
20,644156;10,602
20,644816;10,601
20,645476;10,584
20,646124;10,599
20,646772;10,596
20,64742;10,599
20,648057;10,601
20,648693;10,577
20,64933;10,58
20,649966;10,588
20,650603;10,599
20,651251;10,586
20,651899;10,589
20,652559;10,587
20,653207;10,576
20,653844;10,596
20,654492;10,592
20,65514;10,593
20,655788;10,595
20,656436;10,587
20,657073;10,594
20,657721;10,583
20,658369;10,584
20,659029;10,584
20,659665;10,581
20,660314;10,587
20,660962;10,59
20,66161;10,58
20,662258;10,587
20,662906;10,586
20,663554;10,581
20,664203;10,582
20,664851;10,569
20,66551;10,586
20,666159;10,574
20,666818;10,589
20,667466;10,583
20,668115;10,581
20,668763;10,578
20,669411;10,581
20,670059;10,585
20,670719;10,583
20,671367;10,58
20,672027;10,574
20,672686;10,576
20,673346;10,586
20,673994;10,579
20,674654;10,575
20,675302;10,585
20,67595;10,576
20,676598;10,573
20,677246;10,585
20,677895;10,597
20,678554;10,591
20,679203;10,591
20,679862;10,597
20,68051;10,578
20,68117;10,586
20,68183;10,589
20,68249;10,596
20,683138;10,567
20,683786;10,586
20,684446;10,57
20,685105;10,576
20,685765;10,574
20,686425;10,576
20,687084;10,576
20,687721;10,583
20,688369;10,566
20,689017;10,583
20,689677;10,597
20,690337;10,555
20,784223;10,402
20,785224;10,405
20,793245;10,406
20,794237;10,405
20,802175;10,409
20,803173;10,421
20,811058;10,423
20,812069;10,426
20,820138;10,417
20,821136;10,428
20,829074;10,422
20,830082;10,424
20,838711;10,431
20,839722;10,432
20,847686;10,438
20,848689;10,438
20,856644;10,43
20,857635;10,432
20,865616;10,41
20,866627;10,411
20,874579;10,403
20,875584;10,405
20,883618;10,402
20,884615;10,402
21,49279;10,703
21,493404;10,71
21,494017;10,705
21,494642;10,715
21,495267;10,709
21,495892;10,697
21,496517;10,704
21,497142;10,695
21,497756;10,69
21,498381;10,696
21,499006;10,703
21,499631;10,709
21,500256;10,717
21,500881;10,686
21,501494;10,713
21,502108;10,701
21,502733;10,69
21,503358;10,71
21,503983;10,697
21,504608;10,707
21,505233;10,716
21,505858;10,704
21,506483;10,691
21,507108;10,71
21,507733;10,699
21,508358;10,7
21,508983;10,705
21,509608;10,703
21,510233;10,708
21,510858;10,698
21,511483;10,704
21,512108;10,708
21,512733;10,699
21,513358;10,706
21,513983;10,698
21,514608;10,688
21,515233;10,706
21,515858;10,707
21,516483;10,701
21,517108;10,694
21,517733;10,714
21,518358;10,697
21,518983;10,698
21,519608;10,699
21,520233;10,699
21,520858;10,706
21,521471;10,7
21,522096;10,7
21,522721;10,706
21,523346;10,706
21,523959;10,7
21,524584;10,715
21,525209;10,711
21,525834;10,718
21,526471;10,715
21,527096;10,712
21,527721;10,711
21,528346;10,722
21,528959;10,723
21,529573;10,716
21,530186;10,731
21,530811;10,72
21,531448;10,72
21,532073;10,727
21,532698;10,746
21,533311;10,73
21,533925;10,733
21,534561;10,732
21,535186;10,734
21,535811;10,727
21,536425;10,744
21,537038;10,74
21,537663;10,745
21,538288;10,743
21,538925;10,739
21,539538;10,737
21,540152;10,75
21,540777;10,735
21,541402;10,74
21,542038;10,743
21,542652;10,733
21,543277;10,745
21,543913;10,751
21,56999;10,773
21,570626;10,768
21,571251;10,768
21,571888;10,781
21,572513;10,771
21,573149;10,767
21,573774;10,764
21,574399;10,76
21,575024;10,779
21,575649;10,752
21,576286;10,755
21,576899;10,764
21,577536;10,773
21,578172;10,767
21,578809;10,772
21,579446;10,765
21,580082;10,77
21,580719;10,763
21,581355;10,776
21,581992;10,771
21,582628;10,778
21,583265;10,774
21,583902;10,757
21,584538;10,771
21,585175;10,774
21,585811;10,765
21,586448;10,787
21,587073;10,775
21,587698;10,768
21,588323;10,774
21,588948;10,773
21,589608;10,782
21,590244;10,779
21,590881;10,762
21,591517;10,772
21,592154;10,771
21,59279;10,763
21,593427;10,781
21,594064;10,78
21,5947;10,784
21,595337;10,768
21,595973;10,783
21,596598;10,772
21,597235;10,788
21,597871;10,777
21,598508;10,79
21,599133;10,787
21,599781;10,787
21,600418;10,796
21,601054;10,778
21,601679;10,775
21,602316;10,795
21,602964;10,792
21,603601;10,803
21,604237;10,797
21,604885;10,794
21,605522;10,791
21,606159;10,784
21,606807;10,801
21,607443;10,792
21,608103;10,81
21,60874;10,794
21,609376;10,801
21,610013;10,797
21,610649;10,791
21,611297;10,795
21,611934;10,798
21,612571;10,8
21,613219;10,79
21,613867;10,802
21,614515;10,799
21,615152;10,801
21,6158;10,794
21,616436;10,801
21,617073;10,805
21,617709;10,798
21,618346;10,81
21,618983;10,793
21,619642;10,805
21,620279;10,797
21,620915;10,802
21,621552;10,804
21,622189;10,792
21,622837;10,817
21,623473;10,798
21,624121;10,786
21,624758;10,806
21,625395;10,813
21,626043;10,795
21,626679;10,813
21,627328;10,814
21,627964;10,804
21,628601;10,808
21,629249;10,822
21,629897;10,818
21,630534;10,809
21,63117;10,814
21,631807;10,809
21,632455;10,797
21,633103;10,821
21,633751;10,801
21,634399;10,81
21,635047;10,818
21,635684;10,812
21,636321;10,793
21,636957;10,804
21,637605;10,812
21,638253;10,819
21,638902;10,796
21,63955;10,809
21,640198;10,805
21,640846;10,838
21,641494;10,82
21,642142;10,812
21,64279;10,815
21,64345;10,819
21,644098;10,814
21,644735;10,82
21,645371;10,804
21,646008;10,823
21,646656;10,807
21,647328;10,819
21,647976;10,818
21,648612;10,813
21,649249;10,817
21,649885;10,826
21,650545;10,828
21,651193;10,818
21,651841;10,817
21,65249;10,837
21,653138;10,809
21,653786;10,816
21,654422;10,806
21,655059;10,809
21,655719;10,825
21,656367;10,831
21,657003;10,802
21,657663;10,825
21,658311;10,806
21,658948;10,803
21,659608;10,807
21,660256;10,808
21,660892;10,83
21,661552;10,827
21,6622;10,791
21,66286;10,8
21,663508;10,799
21,664168;10,814
21,664816;10,813
21,665476;10,798
21,666124;10,814
21,66676;10,8
21,66742;10,825
21,668068;10,823
21,668728;10,798
21,669365;10,819
21,670024;10,817
21,670672;10,816
21,671321;10,793
21,67198;10,804
21,672628;10,81
21,673277;10,814
21,673936;10,804
21,674596;10,811
21,675233;10,807
21,675892;10,794
21,676552;10,813
21,677212;10,832
21,677871;10,796
21,678531;10,799
21,679179;10,833
21,679828;10,827
21,680487;10,815
21,681159;10,811
21,681818;10,815
21,682478;10,796
21,683126;10,785
21,683774;10,805
21,684422;10,81
21,685071;10,803
21,685719;10,798
21,686367;10,789
21,687015;10,801
21,687686;10,8
21,688346;10,778
21,689006;10,802
21,689677;10,798
21,690337;10,792
21,690985;10,79
21,691645;10,794
21,808111;10,621
21,809116;10,625
21,817003;10,63
21,818018;10,623
21,825956;10,621
21,826963;10,634
22,490013;10,875
22,490626;10,873
22,49124;10,876
22,491865;10,872
22,492478;10,866
22,493103;10,859
22,493728;10,865
22,494353;10,857
22,494966;10,869
22,495591;10,864
22,496216;10,866
22,496841;10,869
22,497466;10,869
22,498103;10,878
